19	50185
19	140035
19	2468
19	60428
19	203506
19	118800
19	123669
19	119774
19	147843
19	13709
19	7722
19	222865
19	46757
19	69944
19	160122
19	229424
19	60967
19	261674
19	143110
19	176753
19	7574
19	241147
19	191481
19	181826
19	37088
19	3900
19	861
19	31392
19	52615
19	113303
19	38815
19	113319
19	239841
19	185379
19	231945
19	131110
19	18331
19	19046
19	76406
19	118941
19	246818
19	208659
19	245950
19	81143
19	112105
19	18120
19	19347
19	108523
19	17066
19	43692
19	171750
19	148563
19	129731
19	227117
19	80503
19	155810
19	59563
19	125097
20	154179
20	168093
20	16471
20	252568
20	82763
20	111560
20	141572
20	223605
20	220372
20	156450
20	130056
20	199423
20	39835
20	98292
20	48913
20	172329
20	221228
20	17454
20	28083
20	89346
20	94807
20	9503
20	194695
20	139803
20	238622
20	151624
20	160328
20	223487
20	70753
20	243600
20	259047
20	222533
20	42793
20	176151
20	97006
20	111934
20	175490
20	53674
20	93134
20	30672
20	153910
20	206603
20	53690
20	234937
20	184083
20	198171
20	15045
20	221166
20	18352
20	80344
20	126702
20	194633
20	144502
20	176085
20	3799
20	258306
20	111051
20	152234
20	49440
20	178518
20	201351
20	96801
20	123457
20	1452
20	110894
20	148691
20	172603
20	49295
20	119124
20	152424
20	187033
20	161022
20	191778
20	105246
20	176031
20	68655
20	74386
20	21818
20	250586
20	58634
20	139114
20	101550
20	234932
20	226996
20	94158
20	226221
20	261185
20	94844
20	231198
20	169411
20	157989
20	95745
20	189287
20	253389
20	58685
20	64665
20	220268
20	206740
20	4737
20	178403
21	171207
21	69664
21	18067
21	239765
21	85643
21	98767
21	11828
21	167840
21	58872
21	96224
21	212971
21	34805
21	188868
21	216368
21	142988
21	133281
21	134347
21	34535
21	225340
21	39044
21	96798
21	101334
21	256224
21	189003
21	121624
21	9537
21	236978
21	27672
21	244880
21	255516
21	84478
21	241629
21	2066
21	20607
21	144060
21	217003
21	27937
21	191055
21	92836
21	20576
21	176804
21	250998
21	39672
21	231057
21	101954
21	7881
21	149594
21	239755
21	109043
21	199035
21	46850
21	250890
21	107447
21	170823
21	253456
21	62937
21	152648
21	86933
21	72380
21	76028
21	109958
21	190207
21	65431
21	224760
21	113859
21	129291
21	65096
21	252993
21	202840
21	38780
21	205541
21	27070
21	249676
21	182464
21	57045
21	80930
21	195613
21	62957
21	64987
21	173841
21	26076
21	224463
21	177485
21	73942
21	108938
21	186983
21	132944
21	86014
21	39668
21	77239
21	257164
21	21111
21	46572
21	67601
21	140138
21	163622
21	67367
21	69236
21	44389
21	61324
22	229467
22	177347
22	122928
22	171929
22	201069
22	70958
22	114681
22	53131
22	93560
22	42128
22	24371
22	170952
22	246175
22	219044
22	56819
22	195100
22	85495
22	90904
22	66181
22	102891
22	197509
22	106685
22	70627
22	143896
22	188259
22	105542
22	259085
22	53432
22	256354
22	240750
22	6156
22	169783
22	258920
22	167925
22	2033
22	245167
22	233443
22	233064
22	94844
22	43726
22	13356
22	3919
22	170655
22	82681
22	199932
22	5340
22	59525
22	161724
22	42641
22	8800
22	67505
22	135840
22	217733
22	217728
22	174071
22	75933
22	151635
22	190846
22	66502
22	210346
22	262014
22	256821
22	190717
22	217397
22	222062
22	178741
22	150296
22	155523
22	129381
22	6660
22	113623
22	242344
22	178594
22	50875
22	262003
22	249567
22	195506
22	10857
22	162848
22	67996
22	101872
22	108800
22	59532
22	53008
22	230106
22	204497
22	133959
22	83373
22	80581
22	173569
22	250727
22	155197
22	208952
22	19719
22	103237
22	110548
22	231923
22	142775
22	128963
22	179309
23	2575
23	43484
23	35762
23	84043
23	21631
23	67919
23	14154
23	105663
23	256955
23	64435
23	17625
23	159250
23	212872
23	62595
23	168467
23	193772
23	48881
23	159303
23	125918
23	181771
23	6069
23	171925
23	41368
23	96539
23	195493
23	16788
23	23467
23	251456
23	234929
23	7558
23	26106
23	258037
23	123494
23	3174
23	245668
23	61017
23	63661
23	114489
23	144716
23	29385
23	2186
23	119079
23	216043
23	13816
23	148850
23	161747
23	239519
23	209410
23	261551
23	77608
23	50867
23	134200
23	133936
23	237396
23	113360
23	51553
23	148260
23	54335
23	163956
23	33389
23	39344
23	242829
23	254800
23	15806
23	218874
23	29942
23	16413
23	91588
23	240544
23	33338
23	228825
23	259308
23	241488
23	29122
23	112764
23	23414
23	233775
23	84481
23	52330
23	86508
23	6389
23	108586
23	21373
23	27389
23	127082
23	102968
23	153847
23	104580
23	91866
23	225054
23	99992
23	169133
23	156597
23	119129
23	231657
23	109206
23	259303
23	21986
23	241589
23	21911
24	186072
24	70944
24	173349
24	156396
24	114164
24	56102
24	101164
24	86563
24	90534
24	41959
24	86593
24	80192
24	184466
24	146668
24	244869
24	92957
24	232263
24	4728
24	133243
24	44496
24	92690
24	81363
24	72682
24	152242
24	78119
24	166289
24	205177
24	151026
24	93584
24	144469
24	34082
24	131270
24	140501
24	51234
24	111801
24	256531
24	160016
24	251528
24	153464
24	25626
24	82522
24	145432
24	31727
24	220319
24	151005
24	3414
24	112640
24	49406
24	4465
24	101374
24	126337
24	95405
24	219391
24	147567
24	140976
24	48254
24	151691
24	173802
24	191166
24	105084
24	67242
24	133502
24	184846
24	177205
24	130802
24	66286
24	207071
24	156451
24	67226
24	106918
24	59472
24	74513
24	233788
24	121001
24	240467
24	42714
24	107584
24	164395
24	253871
24	255179
24	129847
24	181813
24	83494
24	211440
24	166640
24	176220
24	120174
24	247358
24	168946
24	160175
24	76342
24	177896
24	149801
24	185980
24	98948
24	255083
24	204822
24	159902
24	235778
24	208845
25	260876
25	95456
25	252796
25	211112
25	259784
25	80594
25	131740
25	115595
25	50977
25	102388
25	154310
25	175552
25	231674
25	106834
25	168707
25	173802
25	225068
25	249423
25	160447
25	55056
25	184721
25	161939
25	58913
25	126143
25	154049
25	174457
25	193155
25	103362
25	138536
25	142661
25	32822
25	235177
25	80292
25	101048
25	39268
25	64111
25	140855
25	49400
25	12217
25	261793
25	172358
25	252822
25	231621
25	167285
25	71853
25	155968
25	219744
25	153492
25	22670
25	164423
25	56132
25	213617
25	66499
25	204784
25	5356
25	67577
25	11441
25	161407
25	118049
25	66013
25	45198
25	205114
25	105165
25	153228
25	59414
25	91561
25	59668
25	96579
25	248771
25	224008
25	34414
25	256215
25	62310
25	229200
25	118337
25	94393
25	139246
25	21999
25	181814
25	43918
25	9297
25	110682
25	151303
25	261544
25	257005
25	11376
25	42907
25	24359
25	103701
25	256902
25	9554
25	26261
25	66200
25	92225
25	125286
25	236268
25	114881
25	143901
25	111606
25	221619
26	26535
26	206719
26	58372
26	174200
26	220194
26	221628
26	65055
26	99981
26	121627
26	208063
26	198482
26	136780
26	144318
26	198388
26	229862
26	142255
26	174613
26	232222
26	26449
26	59504
26	106304
26	191690
26	230240
26	259125
26	112130
26	70835
26	61871
26	1411
26	90087
26	184271
26	223428
26	74921
26	227430
26	11537
26	27955
26	189530
26	13505
26	225265
26	225239
26	49807
26	209164
26	240101
26	158538
26	228050
26	90949
26	100341
26	68697
26	68724
26	41254
26	187280
26	259768
26	190025
26	238170
26	238095
26	57593
26	211767
26	186794
26	175060
26	212863
26	222521
26	143343
26	45824
26	176450
26	123311
26	155752
26	142176
26	165681
26	73920
26	155557
26	125161
26	114828
26	16646
26	165340
26	215464
26	97399
26	23463
26	154378
26	244776
26	154430
26	135498
26	201750
26	175106
26	245045
26	181301
26	23458
26	188525
26	232909
26	259743
26	49374
26	147529
26	230708
26	186281
26	11957
26	60594
26	4062
26	150213
26	125913
26	82285
26	46511
26	55574
27	114538
27	65687
27	210314
27	197526
27	80449
27	224304
27	199070
27	208958
27	178430
27	102529
27	132380
27	212013
27	227931
27	178328
27	202116
27	139713
27	13982
27	102659
27	239766
27	135715
27	174535
27	140201
27	22919
27	60550
27	227781
27	197901
27	241357
27	161857
27	42013
27	231820
27	125801
27	93786
27	45928
27	145204
27	258881
27	136522
27	166603
27	33637
27	91535
27	109392
27	93967
27	55864
27	95442
27	37950
27	254864
27	109524
27	147838
27	215964
27	216378
27	136194
27	26778
27	162993
27	211797
27	253678
27	99145
27	192407
27	196556
27	83260
27	143010
27	198641
27	168411
27	17073
27	221408
27	127746
27	176700
27	149433
27	248049
27	84019
27	176612
27	180740
27	9748
27	31704
27	31177
27	161289
27	183185
27	48046
27	36500
27	81371
27	248629
27	163677
27	191507
27	86186
27	136777
27	89957
27	234941
27	222740
27	4023
27	184836
27	28212
27	247639
27	88922
27	24073
27	74380
27	147163
27	26956
27	119193
27	135298
27	126527
27	216823
27	66450
28	235787
28	37856
28	257380
28	146401
28	146025
28	152681
28	105342
28	36314
28	17857
28	26604
28	140689
28	157829
28	109094
28	246216
28	9537
28	74115
28	138614
28	70530
28	194480
28	5679
28	210810
28	259376
28	229561
28	37878
28	187295
28	212089
28	174065
28	188820
28	231004
28	105936
28	78685
28	209175
28	77578
28	157195
28	187037
28	23531
28	158414
28	6948
28	97606
28	104947
28	259056
28	47193
28	112198
28	165582
28	41194
28	219496
28	15627
28	57013
28	65912
28	114723
28	254718
28	7149
28	154447
28	20507
28	66495
28	98749
28	122925
28	47979
28	147985
28	169467
28	235245
28	47721
28	35320
28	30874
28	137757
28	1363
28	219240
28	103012
28	20804
28	4994
28	134368
28	205266
28	23515
28	116016
28	95438
28	29874
28	141144
28	241266
28	85296
28	62080
28	193633
28	121577
28	70365
28	256173
28	244477
28	109833
28	183551
28	108742
28	235448
28	244028
28	209937
28	174547
28	200837
28	193094
28	261219
28	236714
28	123559
28	98142
28	80534
28	43610
29	59964
